Risc_1,Signal_1,Risc_2,Signal_2,Risc_3,Signal_3,Risc_4,Signal_4,Risc_5,Signal_5,Risc_6,Signal_6,Risc_7,Signal_7,Risc_8,Signal_8,Rh,Data,no2,o3,co
124.552600297177,42650818.5676077,126.473848439822,99000000,130.803714710253,91425142.4665676,131.325854383358,77376965.8484398,128.821545319465,99000000,125.878603268945,99000000,139.207875185736,99000000,105.142942050519,95128123.9821694,10.6381872213967,13-Nov-2019 04,9,63,0.2
124.593026706232,42650842.0830861,126.489020771513,99000000,130.8353115727,90196545.5548961,131.343471810089,76471292.5341246,128.832640949555,99000000,125.891394658754,99000000,139.242136498516,99000000,105.160979228486,94803277.7566766,10.4114243323442,13-Nov-2019 05,10,63,0.2
124.591381872214,42666668,126.506686478455,99000000,130.854531946508,90014390.5735513,131.355423476969,76861757.3016345,128.833135215453,99000000,125.908618127786,99000000,139.247845468053,99000000,105.169242199108,93261810.9836553,10.2766716196136,13-Nov-2019 06,11,62,0.2
124.586795252226,42666668,126.510237388724,99000000,130.858308605341,90298171.537092,131.363056379822,77555462.6231454,128.842284866469,99000000,125.912759643917,99000000,139.256379821958,99000000,105.171958456973,91631385.8991098,10.1670623145401,13-Nov-2019 07,15,58,0.2
124.588130563798,42635016.1661721,126.511275964391,99000000,130.855934718101,88907067.2284866,131.362017804154,76745660.925816,128.836053412463,99000000,125.910682492582,99000000,139.253264094956,99000000,105.169139465875,92999291.4777448,10.1528189910979,13-Nov-2019 08,23,51,0.3
124.596582466567,42650818.5676077,126.522734026746,97464091.1619614,130.867161961367,85079504.8677563,131.375780089153,73543479.51263,128.845022288262,99000000,125.910401188707,99000000,139.242347696879,99000000,105.162109955423,89432785.5928678,10.1943536404161,13-Nov-2019 09,27,48,0.3
124.615430267062,42635016.1661721,126.509792284866,87628486.7952522,130.877151335312,81166350.8249258,131.377448071217,71064921.9821958,128.853264094956,99000000,125.907715133531,99000000,139.238130563799,99000000,105.157715133531,88852974.1008902,10.250296735905,13-Nov-2019 10,29,47,0.3
124.595994065282,42603364.3323442,126.50059347181,84880316.620178,130.855637982196,81084805.3768546,131.373145400593,71363362.7477745,128.849109792285,99000000,125.906231454006,99000000,139.224183976261,99000000,105.156379821958,88126101.8991098,10.1545994065282,13-Nov-2019 11,26,50,0.2
124.573699851412,42698366.858841,126.491827637444,99000000,130.820505200595,99000000,131.348588410104,93785847.7979198,128.841901931649,99000000,125.892421991085,99000000,139.242199108469,99000000,105.166121842495,95368878.1337296,9.1184249628529,13-Nov-2019 14,11,69,0.2
124.58412462908,42666668,126.512759643917,99000000,130.835014836795,99000000,131.352225519288,95211999.5608309,128.858011869436,99000000,125.917359050445,99000000,139.233827893175,99000000,105.169881305637,94819133.495549,8.83086053412461,13-Nov-2019 15,14,65,0.2
124.560178306092,43237247.4591382,126.488558692422,99000000,130.810846953938,99000000,131.324665676077,97844586.5676077,128.845170876672,99000000,125.894650817237,99000000,139.212332838038,99000000,105.169242199108,94173674.6508172,8.65334323922734,13-Nov-2019 16,29,49,0.2
124.544658753709,42698319.8278932,126.45296735905,95896637.0326409,130.804599406529,97758648.6172107,131.3293768546,90731064.8902077,128.825964391692,99000000,125.881008902078,99000000,139.185163204748,99000000,105.151038575667,86994245.8041543,8.93471810089017,13-Nov-2019 17,38,38,0.3
124.551857355126,38723329.2956909,126.461664190193,29109045.6775631,130.826002971768,84015230.526003,131.358989598812,74835600.9806835,128.829866270431,99000000,125.878603268945,99000000,139.183803863298,99000000,105.153789004457,81719166.1218425,9.10014858841012,13-Nov-2019 18,55,21,0.4
124.526300148588,22074277.6493314,126.433580980684,27538161.3803863,130.854383358098,66803115.1322437,131.380683506686,59228248.9687964,128.850668647846,58748746.1485884,125.894650817237,64211874.2793462,139.175928677563,98397199.7860327,105.138781575037,77001205.1054978,9.13075780089151,13-Nov-2019 19,76,4,0.5
124.414243323442,5664107.91246291,126.34821958457,258762.817507418,130.845252225519,39624009.0979228,131.36765578635,37375648.7299703,128.826261127597,18433472.3412463,125.874332344214,27248573.9406528,139.13471810089,97048267.0267062,105.108902077151,69802096.1008902,9.3879821958456,13-Nov-2019 20,65,7,0.4
124.44279346211,4778200.57355126,126.368202080238,244826.343239227,130.87191679049,36154133.6820208,131.393313521545,35636417.6315007,128.843684992571,22458622.9390788,125.888261515602,32617798.7637444,139.146062407132,97983913.7473997,105.121248142644,72290119.1976226,9.22466567607731,13-Nov-2019 21,50,15,0.4
124.530712166172,6277245.35311573,126.405934718101,322802.367952522,130.885014836795,39704193.115727,131.407418397626,39663246.1543027,128.880415430267,46997803.3323442,125.914540059347,60468364.5756677,139.153709198813,98802186.9910979,105.129080118694,75290395.0029674,9.03086053412465,13-Nov-2019 22,48,12,0.3
124.498662704309,5195962.69687964,126.388855869242,283495.673105498,130.883358098069,37193211.1500743,131.40059435364,36692701.2956909,128.881575037147,34670979.7800892,125.915898959881,47166520.6002972,139.163595839524,98548680.6775631,105.125854383357,74524959.2867756,9.0188707280832,13-Nov-2019 23,41,16,0.3
124.523590504451,6163950.41691395,126.420919881306,332913.410979229,130.886053412463,38451570.4332344,131.417804154303,37562713.1275964,128.890801186944,49364671.9495549,125.926409495549,62593956.3976261,139.160534124629,98852693.3175074,105.128338278931,76012230.8130564,8.83931750741846,14-Nov-2019 00,37,17,0.3
124.550296735905,7335571.84124629,126.439910979229,385484.703264095,130.894510385757,39170384.5934718,131.41528189911,38299345.3293769,128.90059347181,61548607.4718101,125.937388724036,72858338.8486647,139.175816023738,98977181.6498516,105.142581602373,77737098.5875371,8.72255192878342,14-Nov-2019 01,30,19,0.3
124.559881129272,10759100.5527489,126.436849925706,540081.49628529,130.875334323923,44187284.1901932,131.386329866271,42231760.6181278,128.895988112927,77594244.4517088,125.934769687964,86152915.7979198,139.180683506686,99000000,105.137592867756,80627139.7919762,8.72852897474,14-Nov-2019 02,28,19,0.3
124.495994065282,14293822.4510386,126.381602373887,651537.038575668,130.806231454006,49955774.9020772,131.323590504451,46677504.6231454,128.824183976261,93032926.3857567,125.858605341247,98493094.6468843,139.119584569733,99000000,105.110089020771,82797475.620178,9.05029673590505,14-Nov-2019 03,23,20,0.2
124.49985141159,17691738.1069837,126.366716196137,790550.053491828,130.791381872214,53858695.4591382,131.310698365528,49072523.3164933,128.819167904904,95605368.5111441,125.847251114414,98722302.5497771,139.120802377415,99000000,105.103268945022,84033887.7265973,9.01367013372958,14-Nov-2019 04,23,19,0.2
124.512759643917,16440200.194362,126.381008902077,718645.336795252,130.8,53480792.0830861,131.313798219585,48715344.2255193,128.825074183976,92456060.0474778,125.858308605342,97134777.2106825,139.127002967359,99000000,105.108160237388,84892109.7210682,8.76839762611276,14-Nov-2019 05,24,19,0.2
124.509806835067,17809552.1129272,126.38647845468,797659.022288262,130.808766716196,55483735.7503715,131.3279346211,50311192.9212481,128.835215453195,93752640.8915305,125.858989598812,98044678.1693908,139.131797919762,99000000,105.109063893016,84765482.4130758,8.71114413075782,14-Nov-2019 06,27,19,0.2
124.513204747775,16354082.6335312,126.407566765579,712066.387240356,130.81528189911,54951220.9910979,131.337388724036,49974261.2759644,128.834421364985,92479133.8160237,125.873590504451,97056034.2433234,139.145548961424,99000000,105.110979228486,84191466.9198813,8.55712166172108,14-Nov-2019 07,35,14,0.3
124.488261515602,11315872.0921248,126.377563150075,504111.414561664,130.819613670134,51212173.5393759,131.34338781575,46829153.8068351,128.838632986627,65893889.7503715,125.872659732541,75720978.5468054,139.137147102526,99000000,105.109955423476,81998412.6359584,8.40861812778601,14-Nov-2019 08,50,5,0.3
124.421364985163,4822548.78338279,126.310830860534,258229.464391691,130.81172106825,37721409.4480712,131.332640949555,36095719.7982196,128.820326409496,21706457.4332344,125.861424332345,32287555.2255193,139.131008902077,98973776.272997,105.101335311572,77293903.7388724,8.35059347181009,14-Nov-2019 09,54,6,0.3
124.440267459138,3942071.07280832,126.329717682021,244345.365527489,130.830163447251,33348052.7043091,131.359286775632,32878808.8231798,128.863150074294,21068871.3670134,125.880386329867,31857090.7994056,139.133135215453,98968142.8469539,105.105497771173,74424254.205052,8.21664190193163,14-Nov-2019 10,43,16,0.2
124.484179104478,6762985.35522388,126.363134328358,381029.962686567,130.823582089553,39690715.0029851,131.354328358209,39602149.3791045,128.850447761194,60931597.3104478,125.874925373135,74784849.480597,139.14552238806,98977098.5671642,105.114626865671,78237591.3910448,8.23611940298506,14-Nov-2019 11,32,29,0.2
124.543684992571,23594127.7741456,126.41367013373,2473358.4576523,130.810846953938,56331751.3699851,131.337592867756,53372703.3878158,128.850222882615,97113809.2481426,125.880980683507,98519561.9732541,139.156315007429,99000000,105.118870728083,83052705.4264487,8.17726597325409,14-Nov-2019 12,25,38,0.2
124.556676557863,39881306.6231454,126.441394658754,34159590.8590504,130.804747774481,75968055.0029674,131.325519287834,66523367.8635015,128.855192878339,99000000,125.860385756677,99000000,139.178486646884,99000000,105.12299703264,85642494.6468843,8.37744807121663,14-Nov-2019 13,22,43,0.2
124.424219910847,49038138.6270431,126.360772659733,98323922.7340267,130.669242199108,96084747.3283804,131.208618127786,83887574.5854383,128.749182763744,99000000,125.761664190192,99000000,139.072213967311,99000000,105.083358098068,91681522.2347697,9.06731054977713,14-Nov-2019 14,26,38,0.2
124.363204747774,52890208.4094955,126.280415430267,99000000,130.612462908012,99000000,131.154302670623,90792279.0267062,128.698961424332,99000000,125.706824925816,99000000,139.006973293769,99000000,105.043323442136,90050816.1424332,9.85949554896139,14-Nov-2019 15,31,36,0.2
124.338038632987,55853393.2778603,126.254680534919,93193660.2793462,130.579940564636,99000000,131.133878157504,93777072.8796434,128.696285289748,99000000,125.686775631501,99000000,138.993759286775,99000000,105.031054977711,88174144.5943536,10.0215453194651,14-Nov-2019 16,43,23,0.3
124.43056379822,34483518.3709199,126.327002967359,21245120.6305638,130.690652818991,92428859.3353116,131.232492581602,79119487.2937685,128.7646884273,94351688.1543027,125.767952522255,96318985.9287834,139.062314540059,99000000,105.075074183976,83195276.9495549,9.49584569732935,14-Nov-2019 17,65,5,0.3
124.330312035662,7617750.85735513,126.253491827638,352938.38781575,130.709361069837,58338998.4784547,131.243982169391,49713881.9316493,128.765230312036,28706366.9093611,125.783655274889,40919193.6315007,139.032540861813,98984084.1248143,105.046210995542,75123943.0965825,9.43640416047547,14-Nov-2019 18,66,3,0.6
124.312759643917,5202174.8264095,126.25178041543,253346.801186944,130.740652818991,42578302.5103858,131.270771513353,38404260.0860534,128.772997032641,19737182.9658754,125.794065281899,30193150.0623145,139.034421364985,98854216.7715134,105.053412462908,72081214.8486647,9.48605341246292,14-Nov-2019 19,64,3,0.5
124.317830609213,4232202.88558692,126.246359583953,236158.144130758,130.726597325409,35250312.9985141,131.268499257058,32123126.7667162,128.768647845468,18598690.769688,125.797176820208,28946115.7890045,139.034026745914,98908762.5438336,105.050817236255,71988564.4338782,9.66077265973255,14-Nov-2019 20,61,4,0.4
124.316172106825,3743633.33976261,126.241839762611,228949.569732938,130.739465875371,31574723.2136499,131.271810089021,29053086.6350148,128.778931750742,18604412.4821958,125.79881305638,29020542.4807122,139.032789317507,98856401.5074184,105.055341246291,72677000.1424332,9.80074183976261,14-Nov-2019 21,55,4,0.3
124.336404160476,3636989.08469539,126.245616641902,232845.696879643,130.730906389301,31435077.9970282,131.260029717682,29402256.8558692,128.775482912333,20915718.4398217,125.791976225854,32433362.0475483,139.026597325409,98987733.3729569,105.048439821693,75042067.6612184,9.79361069836552,14-Nov-2019 22,51,6,0.3
124.344065281899,3594689.57566766,126.261721068249,235718.710682493,130.756083086053,31383093.8486647,131.28293768546,29258713.9169139,128.797181008902,22572738.1602374,125.804747774481,34450509.041543,139.046884272997,98999805.5905045,105.060979228486,75633419.620178,9.77729970326409,14-Nov-2019 23,52,4,0.3
124.303863298663,3372891.82912333,126.235512630015,225415.309063893,130.733432392274,29163468.2377415,131.264041604755,26854101.6582467,128.779940564636,19929673.8172363,125.78558692422,30981592.1099554,139.022139673106,98996806.1693908,105.050074294205,76032607.7622585,9.96329866270431,15-Nov-2019 00,51,3,0.4
124.324925816024,3081250.81602374,126.251483679525,212831.362017804,130.753115727003,25983444.2581602,131.282640949555,23924101.1602374,128.798516320475,18540766.0964392,125.806528189911,28946492.5163205,139.047922848664,98978780.5697329,105.058011869436,75631113.6142433,10.1405044510386,15-Nov-2019 01,47,3,0.4
124.360921248143,2786109.06389302,126.291233283804,199076.490341753,130.797771173848,22786960.5200594,131.324665676077,21106138.2942051,128.815750371471,17461800.0906389,125.840861812779,27207419.6166419,139.073848439822,98959894.4903418,105.069687964338,75103652.8142645,10.7059435364042,15-Nov-2019 02,40,7,0.3
124.504896142433,2911780.53709199,126.393323442137,207666.347181009,130.897774480712,24117210.1246291,131.425222551929,22830060.4658754,128.902077151335,21302511.1543027,125.91587537092,31954623.2255193,139.152522255193,98921977.3412463,105.127002967358,76120889.851632,10.1307121661721,15-Nov-2019 03,35,10,0.3
124.520505200594,3368590.99851412,126.463595839525,228547.163447251,130.938187221397,26508347.0787519,131.460624071322,25652277.1708767,128.945319465082,27578843.5631501,125.979494799406,39409018.5438336,139.199108469539,98963822.371471,105.131649331351,77224619.9346211,10.2793462109955,15-Nov-2019 04,35,13,0.3
124.555786350148,4407440.38575668,126.477448071217,276757.97032641,130.950445103858,29918985.9198813,131.473590504451,29474968.9762611,128.93175074184,38361724.3531157,125.986795252226,52104556.8961424,139.23234421365,98996217.4480712,105.131454005934,78972068.4391691,10.0333827893175,15-Nov-2019 05,34,15,0.3
124.587815750372,5805800.2897474,126.501188707281,339737.439821694,130.97191679049,32211217.3194651,131.487221396731,31802414.9836553,128.941901931649,52740672.4338782,125.990936106984,65012677.6760773,139.251263001486,99000000,105.140118870727,80013955.4710253,10.0270430906389,15-Nov-2019 06,33,18,0.3
124.621661721068,8613115.53412463,126.515133531157,476276.495548961,130.961275964392,37799446.8605341,131.486943620178,36763180.1068249,128.932492581602,71861930.4747774,125.9853115727,92019015.8160237,139.270771513353,99000000,105.148961424332,81671572.9495549,9.98456973293774,15-Nov-2019 07,39,13,0.3
124.61545319465,6691523.20802377,126.486775631501,363584.922734027,130.977563150074,36868590.8499257,131.487815750371,35308559.2986627,128.932095096583,47837672.9955423,125.989895988113,62738829.5215453,139.270579494799,99000000,105.141901931649,80694703.0609213,9.83254086181279,15-Nov-2019 08,45,9,0.3
